brand,model_year,fuel_type,transmission,ext_col,accident,Country_of_Origin,Engine_CC,Mileage_KM,Price_USD,base_model
Chevrolet,2022,Gasoline,Automatic,Black,Clean,USA,5300.0,60843,60894.0,Suburban Lt
Dodge,2010,Gasoline,Automatic,Brown,Accident Reported,USA,5700.0,243886,17700.0,Ram 2500
Chevrolet,2012,Gasoline,Automatic,Yellow,Clean,USA,6200.0,97116,26950.0,Camaro 2Ss
Dodge,2010,Gasoline,Automatic,Gray,Clean,USA,3500.0,145331,12000.0,Challenger
Jeep,2022,Gasoline,Automatic,Red,Clean,USA,3600.0,21364,42599.0,Grand Cherokee
Chevrolet,2018,Gasoline,Automatic,White,Clean,USA,6200.0,13937,45000.0,Camaro 2Ss
Ford,2021,Diesel,Automatic,Silver,Clean,USA,6700.0,45416,73600.0,F-350 Lariat
Ford,2015,Diesel,Automatic,Black,Clean,USA,6700.0,157233,39950.0,F-250 King
Chevrolet,2023,Gasoline,Automatic,White,Clean,USA,6200.0,6759,98000.0,Corvette Stingray
Lincoln,2016,Gasoline,Automatic,White,Clean,USA,2000.0,160934,24000.0,Mkc Reserve
Ford,2001,Diesel,Automatic,Black,Accident Reported,USA,7300.0,536491,17000.0,Excursion
Land,2018,Gasoline,Automatic,Blue,Clean,UK,3000.0,101863,29993.0,Rover Discovery
Land,2022,Gasoline,Automatic,Black,Clean,UK,5000.0,4828,96500.0,Rover Defender
Chevrolet,2014,Flex Fuel,Automatic,Gray,Clean,USA,5300.0,165125,25500.0,Silverado 1500
Ford,2019,Flex Fuel,Automatic,White,Clean,USA,6200.0,199558,40100.0,F-250 Xlt
Lexus,2018,Gasoline,Automatic,Black,Clean,Japan,5700.0,63247,69500.0,Lx 570
Infiniti,2019,Gasoline,Automatic,Gray,Accident Reported,Japan,3500.0,82076,29000.0,Qx60 Luxe
Land,2017,Gasoline,Automatic,Gray,Clean,UK,3000.0,107826,35999.0,Rover Range
Hyundai,2013,Gasoline,Automatic,Gray,Clean,South Korea,2400.0,220465,11000.0,Sonata Gls
Toyota,2022,Gasoline,Automatic,Blue,Clean,Japan,3400.0,6371,55000.0,Tundra
Jeep,2020,Gasoline,Automatic,Purple,Clean,USA,3600.0,76444,31000.0,Grand Cherokee
Ford,2005,Diesel,Automatic,White,Accident Reported,USA,6000.0,284356,13000.0,F-350 Lariat
Mercedes-Benz,2014,Gasoline,Automatic,Black,Clean,Germany,4700.0,55683,27500.0,Cls-Class Cls
RAM,2014,Gasoline,Automatic,Black,Clean,USA,6400.0,135989,34000.0,2500 Slt
Kia,2022,Hybrid,Automatic,Black,Clean,South Korea,1600.0,58097,37500.0,Sorento Hybrid
Hyundai,2015,Gasoline,Automatic,Black,Accident Reported,South Korea,3800.0,148421,17000.0,Genesis 3.8
Jeep,2020,Gasoline,Automatic,Silver,Clean,USA,2400.0,28163,25695.0,Compass Latitude
Ford,2011,Gasoline,Automatic,Black,Clean,USA,2500.0,183985,6000.0,Fusion
Toyota,2014,Gasoline,Automatic,Beige,Clean,Japan,4000.0,148059,27500.0,Fj Cruiser
BMW,2018,Gasoline,Automatic,Other,Clean,Germany,2000.0,46711,29998.0,430 Gran
Dodge,2021,Gasoline,Automatic,Blue,Clean,USA,6400.0,27359,65000.0,Durango Srt
Hyundai,2015,Gasoline,Automatic,White,Clean,South Korea,3300.0,155263,13000.0,Santa Fe
Volkswagen,2021,Gasoline,Automatic,Black,Clean,Germany,3600.0,58437,39127.0,Atlas 3.6L
Land,2016,Gasoline,Automatic,Silver,Clean,UK,5000.0,91478,35000.0,Rover Range
Nissan,2021,Gasoline,Automatic,Other,Clean,Japan,3500.0,38104,29510.0,Murano Sv
Buick,2020,Gasoline,Automatic,White,Clean,USA,2500.0,43999,31700.0,Envision Essence
Pontiac,2009,Gasoline,Automatic,Red,Accident Reported,USA,2000.0,196900,10000.0,Solstice Gxp
BMW,2015,Gasoline,Automatic,Black,Clean,Germany,3000.0,157715,22500.0,640 Gran
MINI,2019,Gasoline,Automatic,Red,Clean,UK,2000.0,30573,26750.0,Countryman Cooper
Porsche,2016,Gasoline,Automatic,Gray,Clean,Germany,3400.0,64937,67995.0,Boxster Gts
Ford,2011,Flex Fuel,Automatic,Black,Clean,USA,5400.0,252435,14300.0,Expedition El
BMW,2017,Gasoline,Automatic,Gray,Clean,Germany,4400.0,99414,46000.0,X5 M
Ford,2011,Gasoline,Manual,Black,Clean,USA,5000.0,119896,22000.0,Mustang Gt
Jeep,2016,Gasoline,Automatic,White,Accident Reported,USA,2400.0,159325,5000.0,Compass
Infiniti,2008,Gasoline,Manual,Black,Clean,Japan,3700.0,102187,15000.0,G37
Ford,2022,Gasoline,Automatic,Black,Clean,USA,3500.0,29716,47500.0,F-150 Xlt
Porsche,2007,Gasoline,Automatic,Blue,Clean,Germany,3800.0,68614,72995.0,911 Carrera
Infiniti,2005,Gasoline,Manual,Silver,Clean,Japan,3500.0,159325,18900.0,G35
Chrysler,2013,Gasoline,Automatic,White,Clean,USA,3600.0,140817,13750.0,300C
Toyota,2007,Gasoline,Automatic,White,Clean,Japan,3300.0,222089,6800.0,Camry Solara
Lexus,2018,Gasoline,Automatic,White,Clean,Japan,3500.0,114088,28995.0,Is 300
Buick,2020,Gasoline,Automatic,Red,Accident Reported,USA,3600.0,89162,29444.0,Enclave Essence
BMW,2022,Gasoline,Automatic,Black,Clean,Germany,3000.0,5171,89995.0,M4 Competition
Pontiac,2005,Gasoline,Manual,Red,Accident Reported,USA,6000.0,229032,21999.0,Gto
Toyota,2013,Gasoline,Automatic,Blue,Clean,Japan,4000.0,85295,36740.0,Fj Cruiser
Hyundai,2014,Gasoline,Automatic,Blue,Clean,South Korea,1800.0,193523,7500.0,Elantra
Porsche,2015,Gasoline,Automatic,Silver,Clean,Germany,3000.0,116402,29500.0,Macan S
Hummer,2007,Gasoline,Automatic,Beige,Clean,USA,3700.0,247343,9995.0,H3
Audi,2012,Gasoline,Automatic,White,Clean,Germany,3000.0,158359,18000.0,S4 3.0
Toyota,2023,Gasoline,Automatic,White,Clean,Japan,4000.0,2253,46500.0,4Runner Sr5
Ford,1997,Gasoline,Automatic,White,Clean,USA,5800.0,149347,9000.0,F-250
Subaru,2008,Gasoline,Manual,Gray,Clean,Japan,2500.0,151278,12500.0,Legacy 2.5
Mercedes-Benz,2014,Gasoline,Automatic,Silver,Accident Reported,Germany,3500.0,108389,18700.0,E-Class E
BMW,2001,Gasoline,Manual,Red,Clean,Germany,3200.0,107021,21000.0,M3
Mercedes-Benz,2014,Gasoline,Automatic,White,Clean,Germany,1800.0,113639,14500.0,C-Class C
Toyota,2007,Gasoline,Automatic,Silver,Accident Reported,Japan,3500.0,181260,11500.0,Sienna
Dodge,2014,Flex Fuel,Automatic,Black,Clean,USA,3600.0,200693,6499.0,Avenger
BMW,2018,Gasoline,Manual,Blue,Accident Reported,Germany,3000.0,98170,34000.0,M240 I
RAM,2017,Diesel,Automatic,White,Accident Reported,USA,6700.0,253104,32999.0,3500 Slt
Mercedes-Benz,2015,Gasoline,Automatic,Blue,Clean,Germany,3000.0,135185,20399.0,Gl-Class Gl
Jeep,2020,Gasoline,Automatic,Red,Clean,USA,3600.0,45031,47500.0,Gladiator Rubicon
Bentley,2009,Gasoline,Automatic,Blue,Clean,UK,6000.0,28968,63000.0,Continental Gt
Chevrolet,2021,Gasoline,Automatic,Silver,Clean,USA,6200.0,4913,83900.0,Corvette Stingray
Audi,2015,Gasoline,Automatic,Black,Accident Reported,Germany,3000.0,96964,19000.0,Q5 3.0T
Mazda,2021,Gasoline,Manual,Gray,Clean,Japan,2000.0,8196,28000.0,Mx-5 Miata
Mercedes-Benz,2005,Gasoline,Automatic,White,Clean,Germany,5000.0,282796,7000.0,S-Class S500
BMW,2015,Gasoline,Automatic,Black,Clean,Germany,4400.0,28807,59900.0,M6
GMC,2015,Gasoline,Automatic,White,Clean,USA,5300.0,229801,22999.0,Yukon Slt
Toyota,2010,Gasoline,Automatic,White,Clean,Japan,5700.0,143875,26900.0,Tundra
Chrysler,2007,Gasoline,Automatic,Gray,Clean,USA,5700.0,138403,15000.0,300C
Smart,2008,Gasoline,Automatic,Blue,Clean,Germany,1000.0,99127,5000.0,Fortwo Pure
Toyota,2018,Flex Fuel,Automatic,Beige,Accident Reported,Japan,5700.0,119091,38000.0,Tundra Sr
Hummer,2004,Gasoline,Automatic,Black,Accident Reported,USA,6000.0,209214,16500.0,H2
BMW,2015,Gasoline,Automatic,Black,Accident Reported,Germany,4400.0,138403,29000.0,Alpina B7
Land,2008,Gasoline,Automatic,Red,Clean,UK,4200.0,226273,7500.0,Rover Range
Audi,2018,Gasoline,Automatic,Gray,Clean,Germany,2000.0,44308,27900.0,A4 Tech
Ford,2017,Flex Fuel,Automatic,Gray,Clean,USA,2000.0,146450,12500.0,Focus
Mercedes-Benz,2014,Gasoline,Automatic,Silver,Clean,Germany,4700.0,101388,28500.0,E-Class E
Jeep,2022,Plug-In Hybrid,Automatic,Green,Clean,USA,2000.0,16898,49999.0,Wrangler Unlimited
Mercedes-Benz,2014,Flex Fuel,Automatic,Gray,Clean,Germany,3500.0,120818,21500.0,M-Class Ml
Jeep,2008,Gasoline,Automatic,Silver,Accident Reported,USA,3800.0,225308,9000.0,Wrangler Sahara
Mercedes-Benz,2019,Gasoline,Automatic,Silver,Clean,Germany,2000.0,48763,30500.0,A-Class A
Chevrolet,2009,Gasoline,Automatic,White,Clean,USA,2400.0,223698,4200.0,Malibu 1Lt
Hummer,2006,Gasoline,Automatic,Gray,Clean,USA,3500.0,189902,17900.0,H3
BMW,2015,Plug-In Hybrid,Automatic,Gray,Clean,Germany,1500.0,82076,53000.0,I8
Cadillac,2009,Gasoline,Automatic,Red,Clean,USA,4600.0,111725,36500.0,Xlr
Lincoln,2017,Gasoline,Automatic,Blue,Accident Reported,USA,2000.0,84143,12500.0,Mkz Select
Chevrolet,2006,Gasoline,Automatic,Blue,Accident Reported,USA,4300.0,179004,4000.0,Silverado 1500
Land,2019,Gasoline,Automatic,Black,Clean,UK,3000.0,84168,49900.0,Rover Range
Nissan,2021,Gasoline,Automatic,White,Clean,Japan,5600.0,154485,32612.0,Titan Sl
Kia,2022,Gasoline,Automatic,Green,Clean,South Korea,3800.0,42995,47541.0,Telluride Sx
Chevrolet,2023,Gasoline,Automatic,Black,Accident Reported,USA,5300.0,63596,67190.0,Tahoe Rst
Ford,2019,Gasoline,Manual,Blue,Clean,USA,5000.0,50855,41000.0,Mustang Gt
BMW,2017,Gasoline,Automatic,Black,Clean,Germany,2000.0,134055,18300.0,330 I
Land,2017,Gasoline,Automatic,Brown,Clean,UK,3000.0,153228,31599.0,Rover Range
Porsche,2010,Gasoline,Automatic,Black,Clean,Germany,3600.0,99135,51750.0,911 Carrera
Infiniti,2011,Gasoline,Automatic,White,Clean,Japan,5600.0,210696,12000.0,Qx56
BMW,2024,Gasoline,Automatic,Gray,Clean,Germany,3000.0,2414,90000.0,840 I
MINI,2017,Gasoline,Automatic,Blue,Clean,UK,2000.0,128667,17390.0,Clubman Cooper
Cadillac,2021,Gasoline,Automatic,White,Clean,USA,6200.0,50694,95000.0,Escalade Esv
RAM,2021,Gasoline,Automatic,Silver,Clean,USA,6400.0,73816,43449.0,2500 Big
Porsche,2014,Gasoline,Manual,Silver,Accident Reported,Germany,3400.0,36532,85500.0,911 Carrera
Bentley,2009,Gasoline,Automatic,Black,Clean,UK,6000.0,69202,48500.0,Continental Gt
Toyota,2015,Gasoline,Automatic,Gray,Clean,Japan,4600.0,159325,27000.0,Tundra Sr5
Toyota,2006,Gasoline,Automatic,White,Clean,Japan,4000.0,217261,16900.0,4Runner Sr5
Cadillac,2019,Gasoline,Automatic,Black,Accident Reported,USA,2000.0,74030,29000.0,Cts 2.0L
Ford,2014,Gasoline,Automatic,Black,Clean,USA,2000.0,128128,10995.0,Focus
BMW,2021,Gasoline,Automatic,White,Clean,Germany,4400.0,21324,86900.0,M5
Land,2019,Gasoline,Automatic,Black,Clean,UK,3000.0,66305,60500.0,Rover Range
Cadillac,2016,Gasoline,Automatic,Black,Accident Reported,USA,6200.0,187488,30500.0,Escalade Esv
Chevrolet,2018,Gasoline,Automatic,Gray,Clean,USA,6200.0,38719,87150.0,Corvette Z06
Audi,2015,Flex Fuel,Automatic,Silver,Accident Reported,Germany,2000.0,190707,15400.0,Q5
Maserati,2018,Gasoline,Automatic,White,Clean,Italy,3000.0,32187,43000.0,Ghibli S
BMW,2020,Gasoline,Automatic,Black,Clean,Germany,2000.0,16779,30798.0,228 Gran
Ford,2023,Gasoline,Automatic,Black,Accident Reported,USA,3500.0,15289,63500.0,Expedition
Nissan,2006,Gasoline,Automatic,Gray,Accident Reported,Japan,4000.0,215652,8500.0,Frontier Crew
Subaru,2022,Gasoline,Automatic,Gray,Clean,Japan,2400.0,16898,32500.0,Brz
Chevrolet,2018,Gasoline,Automatic,Red,Clean,USA,1500.0,85456,17500.0,Malibu Lt
Ford,2017,Flex Fuel,Automatic,White,Clean,USA,2000.0,128963,13895.0,Focus
Nissan,2021,Gasoline,Automatic,Gray,Clean,Japan,2000.0,38624,25500.0,Rogue S
Volvo,2006,Gasoline,Manual,Blue,Clean,Sweden,2500.0,98170,10299.0,C70 T5
Lincoln,2021,Gasoline,Automatic,White,Clean,USA,2700.0,31704,48000.0,Nautilus Reserve
Mercedes-Benz,2018,Gasoline,Automatic,White,Accident Reported,Germany,4000.0,45354,84500.0,Amg Gt
Ford,2017,Gasoline,Automatic,Black,Accident Reported,USA,2300.0,95756,21000.0,Mustang Ecoboost
Ford,1999,Flex Fuel,Automatic,Gold,Clean,USA,3000.0,185721,8000.0,Ranger Xlt
GMC,2018,Gasoline,Automatic,Black,Accident Reported,USA,5300.0,137599,35899.0,Yukon Slt
RAM,2020,Gasoline,Automatic,Red,Clean,USA,6400.0,82076,44900.0,2500 Big
Lexus,2011,Gasoline,Automatic,Black,Clean,Japan,3500.0,212433,9999.0,Es 350
Jeep,2016,Gasoline,Automatic,White,Clean,USA,3600.0,109245,32798.0,Wrangler Rubicon
Volvo,2018,Gasoline,Automatic,Silver,Clean,Sweden,2000.0,99779,30500.0,Xc90 T6
BMW,2017,Gasoline,Automatic,Green,Clean,Germany,4400.0,45005,58000.0,M6 Gran
BMW,2018,Gasoline,Automatic,Black,Clean,Germany,3000.0,77248,32000.0,X5 Xdrive35I
BMW,2020,Gasoline,Automatic,White,Clean,Germany,3000.0,8917,56598.0,X5 Xdrive40I
Mitsubishi,2018,Gasoline,Automatic,Red,Clean,Japan,2400.0,46671,19500.0,Outlander
Dodge,2010,Flex Fuel,Automatic,White,Accident Reported,USA,4700.0,210984,12995.0,Ram 1500
Subaru,2015,Gasoline,Manual,Other,Accident Reported,Japan,2000.0,164542,11498.0,Impreza 2.0I
Mercedes-Benz,2016,Gasoline,Automatic,Black,Clean,Germany,6000.0,29079,79999.0,Maybach S
Kia,2023,Gasoline,Automatic,White,Clean,South Korea,2500.0,20921,31900.0,Sportage Lx
Porsche,2008,Gasoline,Automatic,Silver,Accident Reported,Germany,3600.0,82076,69500.0,911 Turbo
Hummer,2007,Gasoline,Automatic,Blue,Accident Reported,USA,3700.0,221015,10000.0,H3
Buick,2014,Gasoline,Automatic,White,Accident Reported,USA,3600.0,202067,11200.0,Lacrosse Leather
Chevrolet,2020,Gasoline,Automatic,White,Accident Reported,USA,6200.0,141881,48889.0,Silverado 1500
Toyota,2016,Gasoline,Automatic,Black,Clean,Japan,4000.0,163992,29000.0,4Runner Sr5
Cadillac,2015,Gasoline,Automatic,Black,Accident Reported,USA,6200.0,256690,18800.0,Escalade Esv
Subaru,2015,Gasoline,Automatic,Silver,Accident Reported,Japan,2500.0,110819,15000.0,Legacy 2.5I
Ford,2017,Gasoline,Automatic,Black,Accident Reported,USA,3500.0,292900,16500.0,Expedition El
Ford,2017,Gasoline,Automatic,Black,Clean,USA,3500.0,130357,27000.0,Expedition El
Chevrolet,2021,Gasoline,Automatic,Gray,Clean,USA,5300.0,100193,42590.0,Silverado 1500
BMW,2011,Gasoline,Automatic,Gray,Accident Reported,Germany,3000.0,131966,20000.0,335 Is
Ford,2012,Gasoline,Automatic,Black,Accident Reported,USA,3500.0,333294,15000.0,F-150 Xlt
Porsche,2016,Gasoline,Automatic,Blue,Accident Reported,Germany,3600.0,125440,30000.0,Panamera Edition
Kia,2022,Hybrid,Automatic,Other,Clean,South Korea,1600.0,25078,40599.0,Sorento Plug-In
BMW,2017,Gasoline,Automatic,White,Accident Reported,Germany,3000.0,59707,26125.0,M240 I
Maserati,2006,Gasoline,Automatic,Blue,Accident Reported,Italy,4200.0,82076,18000.0,Quattroporte
Ford,2017,Gasoline,Automatic,White,Clean,USA,2700.0,151278,26000.0,F-150 Xlt
Land,2003,Gasoline,Automatic,White,Accident Reported,UK,4600.0,196156,6000.0,Rover Discovery
Ford,2008,Gasoline,Automatic,Green,Accident Reported,USA,5400.0,253471,15000.0,F-250 Xlt
Ford,2014,Gasoline,Automatic,Silver,Accident Reported,USA,3500.0,222757,15500.0,Taurus Sho
Land,2012,Gasoline,Automatic,Silver,Clean,UK,5000.0,177027,10200.0,Rover Range
GMC,2021,Gasoline,Automatic,White,Accident Reported,USA,5300.0,20826,51500.0,Sierra 1500
BMW,2009,Gasoline,Manual,Black,Clean,Germany,3000.0,112274,19500.0,335 I
Audi,2022,Hybrid,Automatic,Other,Clean,Germany,2000.0,13185,42598.0,Q5 S
Lexus,2020,Gasoline,Automatic,Black,Clean,Japan,3500.0,69647,43599.0,Rx 350
Audi,2018,Gasoline,Automatic,Gray,Accident Reported,Germany,3000.0,42648,38000.0,S4 3.0T
Chevrolet,2019,Gasoline,Automatic,Gray,Clean,USA,3600.0,40977,36139.0,Colorado Z71
Audi,2018,Gasoline,Automatic,White,Clean,Germany,2000.0,57695,33000.0,A5 Prestige
Mazda,2008,Gasoline,Manual,Red,Clean,Japan,2300.0,125046,6300.0,Mazda3 S
Jaguar,2021,Hybrid,Automatic,Black,Clean,UK,2000.0,37980,42999.0,E-Pace 300
Toyota,2001,Gasoline,Manual,Blue,Clean,Japan,1800.0,196339,7800.0,Celica Gt
Ford,2003,Diesel,Automatic,Black,Accident Reported,USA,6000.0,394288,17999.0,Excursion
Subaru,2016,Gasoline,Manual,Gray,Clean,Japan,2500.0,135345,34000.0,Wrx Sti
Audi,2021,Hybrid,Automatic,Black,Clean,Germany,2000.0,53108,40000.0,A6 45
Acura,2021,Gasoline,Automatic,Black,Clean,Japan,2000.0,71546,40598.0,Rdx Pmc
Audi,2013,Gasoline,Automatic,Black,Clean,Germany,3000.0,224270,20900.0,S4 3.0T
Lotus,2010,Gasoline,Manual,Black,Clean,UK,3500.0,14645,55000.0,Evora
Mercedes-Benz,2019,Gasoline,Automatic,Silver,Clean,Germany,4000.0,16898,77900.0,S-Class S
Chevrolet,2023,Gasoline,Automatic,Other,Clean,USA,5300.0,8056,59590.0,Silverado 1500
BMW,2021,Gasoline,Automatic,Gray,Clean,Germany,3000.0,53913,71000.0,M3 Competition
BMW,2014,Gasoline,Automatic,White,Clean,Germany,3000.0,203582,15000.0,435 I
Land,2016,Gasoline,Automatic,Red,Clean,UK,2000.0,127138,24000.0,Rover Range
RAM,2021,Diesel,Automatic,Blue,Clean,USA,6700.0,91732,52000.0,3500 Tradesman
BMW,2020,Gasoline,Automatic,White,Clean,Germany,3000.0,7854,57998.0,X5 Xdrive40I
Mercedes-Benz,2005,Gasoline,Automatic,White,Clean,Germany,5000.0,204386,14000.0,Sl-Class Sl500
Lexus,2002,Gasoline,Automatic,Black,Clean,Japan,4300.0,144036,15999.0,Sc 430
Chevrolet,2000,Gasoline,Automatic,White,Clean,USA,4300.0,156106,27500.0,Silverado 1500
Buick,2021,Gasoline,Automatic,Other,Accident Reported,USA,3600.0,50181,42442.0,Enclave Avenir
Lexus,2020,Hybrid,Automatic,Gray,Accident Reported,Japan,2500.0,26433,33200.0,Nx 300H
Lexus,2022,Gasoline,Automatic,Silver,Clean,Japan,3500.0,18086,54798.0,Rx 350
Chevrolet,2005,Flex Fuel,Automatic,Black,Accident Reported,USA,5300.0,156341,7999.0,Avalanche 1500
Mercedes-Benz,2015,Gasoline,Automatic,White,Clean,Germany,3000.0,59014,39998.0,Sl-Class Sl400
Chevrolet,2019,Gasoline,Automatic,Black,Clean,USA,6200.0,72098,52500.0,Suburban Premier
Ford,2015,Gasoline,Automatic,Black,Accident Reported,USA,3500.0,241401,17100.0,Transit-350
Infiniti,2020,Gasoline,Automatic,Blue,Clean,Japan,3500.0,61799,32100.0,Qx60 Luxe
Bentley,2008,Gasoline,Automatic,White,Clean,UK,6000.0,12810,81500.0,Continental Gtc
Nissan,2007,Gasoline,Automatic,Silver,Accident Reported,Japan,3500.0,188293,9975.0,350Z Enthusiast
Nissan,2012,Gasoline,Automatic,Silver,Clean,Japan,2500.0,147327,8999.0,Altima 2.5
Land,2015,Flex Fuel,Automatic,Black,Accident Reported,UK,5000.0,177027,26499.0,Rover Range
BMW,2017,Gasoline,Automatic,Gray,Accident Reported,Germany,3000.0,169142,23300.0,X5 Xdrive35I
Infiniti,2012,Gasoline,Automatic,White,Clean,Japan,5600.0,177027,15600.0,Qx56
Ford,2019,Gasoline,Automatic,Black,Clean,USA,3500.0,131609,32769.0,F-150 Xlt
Lexus,2010,Hybrid,Automatic,Black,Accident Reported,Japan,3500.0,271048,10900.0,Rx 450H
Maserati,2018,Gasoline,Automatic,Black,Clean,Italy,3000.0,129552,34900.0,Ghibli S
Volvo,2018,Gasoline,Automatic,Black,Accident Reported,Sweden,2000.0,130678,28825.0,Xc90 T6
Jeep,2017,Gasoline,Automatic,Gray,Clean,USA,3600.0,32464,47500.0,Wrangler Unlimited
Hummer,2005,Gasoline,Automatic,Green,Clean,USA,6000.0,233354,22500.0,H2
Ford,2009,Gasoline,Automatic,Gray,Accident Reported,USA,3500.0,260713,7500.0,Flex
Toyota,2007,Gasoline,Automatic,Green,Clean,Japan,3500.0,96078,9500.0,Camry
Mercedes-Benz,2020,Gasoline,Automatic,Black,Clean,Germany,2000.0,49777,28900.0,A-Class A
BMW,2009,Gasoline,Manual,Gray,Clean,Germany,3000.0,83658,19999.0,335 I
Chevrolet,2022,Gasoline,Manual,Blue,Clean,USA,6200.0,35405,50000.0,Camaro 2Ss
Chevrolet,2022,Diesel,Automatic,Black,Accident Reported,USA,6600.0,25749,73995.0,Silverado 2500
Nissan,2020,Gasoline,Automatic,Other,Clean,Japan,2500.0,35880,23599.0,Altima 2.5
Toyota,2023,Hybrid,Automatic,Black,Clean,Japan,3400.0,1650,85000.0,Sequoia Platinum
Acura,2013,Gasoline,Automatic,Gray,Accident Reported,Japan,3700.0,143537,15499.0,Tl Technology
Toyota,2020,Gasoline,Automatic,Blue,Clean,Japan,3500.0,86180,39687.0,Highlander
Ford,2021,Gasoline,Automatic,Silver,Clean,USA,2000.0,91645,26299.0,Edge
Jaguar,2016,Gasoline,Automatic,Black,Clean,UK,5000.0,18804,54900.0,F-Type R
GMC,2018,Gasoline,Automatic,White,Clean,USA,6200.0,73413,51000.0,Yukon Xl
Chevrolet,2018,Gasoline,Automatic,Gray,Clean,USA,5300.0,121450,34500.0,Suburban Lt
Maserati,2021,Gasoline,Automatic,Black,Accident Reported,Italy,3800.0,31403,84645.0,Levante Gts
Subaru,2021,Gasoline,Automatic,Black,Clean,Japan,2500.0,25164,33531.0,Outback
Mercedes-Benz,2018,Gasoline,Automatic,Black,Clean,Germany,3000.0,112010,40888.0,S-Class S
Mercedes-Benz,2011,Gasoline,Automatic,White,Clean,Germany,4700.0,222169,16500.0,Gl-Class Gl
Ford,2017,Flex Fuel,Automatic,Gray,Clean,USA,6200.0,212866,35900.0,F-250 Lariat
Hyundai,2020,Gasoline,Automatic,Silver,Clean,South Korea,3800.0,73732,37700.0,Palisade
Ford,2021,Gasoline,Automatic,Gray,Clean,USA,3500.0,40800,48459.0,F-150 Xlt
Mercedes-Benz,2008,Gasoline,Automatic,Silver,Clean,Germany,3500.0,193121,8995.0,R-Class R
Chevrolet,2018,Gasoline,Manual,Gray,Accident Reported,USA,6200.0,120944,45000.0,Camaro 2Ss
Jeep,2016,Gasoline,Manual,Red,Clean,USA,3600.0,119315,23000.0,Wrangler
BMW,2012,Gasoline,Automatic,Black,Clean,Germany,4400.0,110240,17800.0,550 I
Volkswagen,2017,Gasoline,Automatic,White,Clean,Germany,1400.0,98170,15995.0,Jetta 1.4T
Jeep,2022,Gasoline,Automatic,White,Clean,USA,3600.0,19393,41599.0,Grand Cherokee
Jaguar,2001,Gasoline,Automatic,Green,Accident Reported,UK,4000.0,241401,9875.0,Xk8
Porsche,2016,Gasoline,Automatic,Gray,Accident Reported,Germany,3000.0,74352,41500.0,Macan S
Mercedes-Benz,2014,Gasoline,Automatic,Silver,Clean,Germany,3500.0,141622,15500.0,E-Class E
Mercedes-Benz,2015,Gasoline,Automatic,Silver,Clean,Germany,3000.0,75639,30089.0,Gl-Class Gl
Land,2017,Gasoline,Automatic,White,Accident Reported,UK,3000.0,81014,47000.0,Rover Range
Mercedes-Benz,2010,Gasoline,Automatic,Black,Clean,Germany,3500.0,109113,13999.0,E-Class E
Dodge,2002,Gasoline,Manual,Black,Accident Reported,USA,3900.0,241401,5500.0,Dakota
Chevrolet,2018,Gasoline,Manual,Black,Accident Reported,USA,6200.0,21726,54000.0,Camaro Zl1
Hummer,2007,Gasoline,Automatic,White,Clean,USA,3700.0,163750,12900.0,H3
Honda,2022,Gasoline,Automatic,Red,Clean,Japan,3500.0,29588,37950.0,Odyssey Ex-L
Nissan,2008,Gasoline,Automatic,Gray,Accident Reported,Japan,3500.0,198753,13500.0,350Z Touring
GMC,2017,Flex Fuel,Automatic,Silver,Clean,USA,6000.0,188293,38000.0,Savana 2500
Mercedes-Benz,2010,Gasoline,Automatic,Gray,Clean,Germany,3500.0,138598,13600.0,E-Class E
Lexus,2020,Gasoline,Automatic,White,Clean,Japan,4600.0,36155,45900.0,Gx 460
Nissan,2017,Gasoline,Automatic,Silver,Clean,Japan,5600.0,128747,23800.0,Titan Xd
Chrysler,2020,Gasoline,Automatic,White,Clean,USA,3600.0,37259,28250.0,300 Touring
Dodge,2006,Gasoline,Automatic,Yellow,Clean,USA,5700.0,146933,9200.0,Charger R/T
Nissan,2020,Gasoline,Automatic,Black,Clean,Japan,3500.0,72420,28999.0,Pathfinder Sl
Ford,2018,Gasoline,Automatic,Gray,Accident Reported,USA,3500.0,117561,30510.0,Explorer Platinum
Nissan,2021,Gasoline,Automatic,Black,Clean,Japan,5600.0,11668,38000.0,Titan Sv
Jaguar,2019,Gasoline,Automatic,Black,Clean,UK,2000.0,70811,29000.0,E-Pace S
Ford,2014,Gasoline,Automatic,Black,Clean,USA,6200.0,137599,26900.0,F-150 Fx4
GMC,2021,Gasoline,Automatic,Black,Clean,USA,3600.0,29102,43999.0,Acadia Denali
Chevrolet,2011,Gasoline,Automatic,Blue,Clean,USA,3600.0,178637,10900.0,Camaro 1Lt
GMC,2013,Gasoline,Automatic,White,Clean,USA,3600.0,185074,14000.0,Acadia Slt-2
Chevrolet,2021,Gasoline,Automatic,White,Clean,USA,2000.0,53752,28000.0,Malibu Premier
